"Address","Name","Is delegator","Avatar","Space","Ens name","Follow Count","Follows Space","Total Votes","Proposal Interaction","Proposal Interaction In Space","Proposal Interaction outside of Space","Total NFT`s","Total Rewards NFT`s","User is delegator"
"0x1eA6cf2470a41f2cEC774c81CE893aE2F5ce6699","","0","","aave.eth","","9","1","1858.9905906602","87","75","12","0","0","0"
"0x9b328488a8f0fa20628bb959769F0BA78de06466","","0","","aave.eth","","6","1","1814.4865393896","16","5","11","0","0","0"
"0xf38E04B856Ab129a5f097A3bC0aB7F9B5A8A379D","","0","","aave.eth","","1","1","1805.1395631653","12","7","5","0","0","0"
"0x2afB58A22E7D3c241ab7b9A1f68B9e8E74ec9D68","","0","","aave.eth","karim.eth","8","1","1800.3628574534","15","4","11","1","0","0"
"0x37B1884205Cc47c2Bf5cF5a0248946C4c0c85724","","0","","aave.eth","","15","0","1759.4663041274","937","79","858","13","0","0"
"0xca768c37ba6EC3d67bE7B47bbE1F1C94CA216f46","","0","","aave.eth","langos.eth","3","1","1746.8137131799","79","5","74","6","0","0"
"0x8d4384046E47732EE7Ce8b7D96D15f7b9178FD2f","","0","","aave.eth","","1","1","1722.6494006397","3","3","0","0","0","0"
"0xB4dC4C7460c58E7652Cd615675a1F707EbB67E9a","DeFiat","0","","aave.eth","osage.eth","20","0","1758.0411997371","914","194","720","50","0","0"
"0x5e745Aace240DFfA2358c2b47F3eFf4A3a85E12B","","0","","aave.eth","cj8828rabbit.eth","20","0","1708.498317759","205","78","127","50","0","0"
"0xf6Bed2bb9aB681b0B736f347351FAca63231e84D","","0","","aave.eth","","1","0","1669.2771411047","101","4","97","9","0","0"
"0xEd9cA75f828747FE3da57f05b89665df6B1B54Fe","","0","","aave.eth","npiano101.eth","10","1","1663.7347885822","59","13","46","1","0","0"
"0xF191E64bd21c20d9144106aC0480f1c9ddb17914","","0","","aave.eth","","8","1","1649.6819992771","45","33","12","0","0","0"
"0x8389F35a1Af9DFd0b19D435CD5404AF976915bE5","","0","","aave.eth","orangetriangle.eth","1","1","1632.3392726061","10","10","0","0","0","0"
"0x8036C45ffAC7980483862d8a8ce07635107E8C7c","","0","","aave.eth","sacha.eth","12","1","1631.6662652858","87","9","78","2","0","0"
"0xCfaba3994C45aa03e479000300801AE35B39c388","","0","","aave.eth","","1","0","1630.887525278","90","2","88","0","0","0"
"0x852E45eD1a6502406Af4c409DF4e0Eef3CC0A0E3","","0","","aave.eth","zootdub.eth","20","1","1617.5681771749","93","13","80","50","0","0"
"0x1b2E6C79A0b9a1f19234D45D9A8DB9EE57Bc0b14","","0","","aave.eth","","0","0","1582.0912422509","11","3","8","0","0","0"
"0xe7449d1590d8F91bF9d79F845627EA3bEC840483","","0","","aave.eth","","0","0","1559.9235939252","1","1","0","0","0","0"
"0x7F366187755697D76a3E56C429716874Afc031C5","","0","","aave.eth","","0","0","1559.0512383509","5","5","0","0","0","0"
"0x99EA53af2B3dEAb7842f0c6ac45E7EC9087d0C8c","","0","","aave.eth","","0","0","1515.1387576131","4","3","1","0","0","0"
"0xaB5a193A11f779fe105E8edf9815a0b514B013CA","","0","","aave.eth","???⚔?.eth","11","0","1500.0000014582","13","5","8","1","0","0"
"0x32f9A1E1125E61bD2756528e7316303f532E4d7F","","0","","aave.eth","","0","0","1498.4417772013","28","22","6","0","0","0"
"0x2a06b8F467a65B1Ec5BD1EAA18a95e6077e9216C","","0","","aave.eth","","13","1","1498.0571922739","16","13","3","5","0","0"
"0xa1Ae13999DF5740B709af82A727980C113A2527f","","0","","aave.eth","","3","0","1468.1030536441","6","2","4","0","0","0"
"0x680a9B6D0A0835A9E2Fac537d5114A14C49927aF","","0","","aave.eth","","10","1","1456.440720012","17","9","8","0","0","0"
"0xadd922C4966514Fb6C10405441fe690EcE5f804F","","0","","aave.eth","catswap.eth","19","0","1494.9034","175","37","138","50","0","0"
"0x804C2F000F7BD8Ee5982e6C9E8dB18B4a889B41a","","0","","aave.eth","dorry.eth","12","1","1472.5104173689","180","85","95","50","1","0"
"0xef2B43A07d275f538a8B22058Ea9Bb2C852ECd5f","","0","","aave.eth","","0","0","1422.7906117887","5","2","3","0","0","0"
"0x865f2378914dA75183695e6b3bF3329C083C179A","","0","","aave.eth","","0","0","1415.525524","33","23","10","0","0","0"
"0x24777CA8E50C9cEC03b89aA65EacdAC5279DB7a8","","0","","aave.eth","vidium.eth","0","0","1407.5530207062","139","41","98","6","1","0"
"0x9383F56fC77079befE3807c88CC350bAe93D75d6","","0","","aave.eth","","1","1","1396.5687204943","11","11","0","0","0","0"
"0x0D21A25D5AFFC5E555e48Cc7C096aD2577d660Df","","0","","aave.eth","","0","0","1375.45006","2","2","0","0","0","0"
"0x7eef6f6aFfb8d30dBfC332e9f3065B27aE80D5e1","astrohades","0","","aave.eth","","13","1","1370.0427585","135","78","57","50","0","0"
"0xaa4fF93201f029A54120D223Deb9FC6d0C8cDd45","","0","","aave.eth","","3","1","1359.2241","109","69","40","1","0","0"
"0x5CbF8C43b11a3B120d2cC2955F9B638303E0d22F","","0","","aave.eth","","15","0","1349.8762","16","2","14","0","0","0"
"0x5a4FE7459620692b4b2F67E6Eb8828006a5d2dE6","","0","","aave.eth","","6","1","1340.9655052137","190","35","155","6","0","0"
"0xdd00270d347EA0Fc0FDD82e9385fBEf0682c24F8","","0","","aave.eth","codegenius.eth","0","0","1331.6768073582","10","3","7","1","0","0"
"0x75e302CDC15d37abA075F1064eAE098E285df20C","","0","","aave.eth","","0","0","1301.1191846948","1","1","0","0","0","0"
"0xD2eFC72EA0Ae33A5A6Bb98763CCA121922350582","","0","","aave.eth","","4","1","1399.6031928893","158","155","3","2","0","0"
"0x58ac48d9a9d91742d1E12afFcf3A1f8b3E31A73D","","0","","aave.eth","","1","1","1270.4564488789","5","4","1","0","0","0"
"0x0B5489942688F16e6cd80C4Bd7100CBf9ecdC161","","0","","aave.eth","9110024.eth","6","1","1258.106914744","65","38","27","1","0","0"
"0xdF94486E2C9239c346171121870ea8284d541D47","","0","","aave.eth","imstaking.eth","8","1","1244.22871796","13","4","9","2","0","0"
"0xC69aE428f6049e78D445F053D2c1df879C59b34C","","0","","aave.eth","623.eth","20","1","1234.564662125","150","12","138","50","0","0"
"0xb83771d232665306D81a5f4CAca7CcF0A3CA193e","","0","","aave.eth","axoncable.eth","20","1","1290.4102243106","479","132","347","50","0","0"
"0xebBC8Ea6Bb98540Ff6eA4ec48679758F24F0D863","","0","","aave.eth","","0","0","1228.23599749","3","1","2","0","0","0"
"0x261E1fbc2D5c7200De55289Dfab9EBBC5fD585be","","0","","aave.eth","qkl888.eth","20","0","1227.058073713","150","18","132","31","0","0"
"0x25d9d6f36Fb3773B98284624E2A58c0CB3C98Cd4","","0","","aave.eth","sanfeng.eth","10","1","1226.7159068884","10","3","7","7","0","0"
"0x96FF6277aB6fae74FFabEfefd62A9eA86feb1a7C","","0","","aave.eth","","0","0","1212.6315697713","6","6","0","0","0","0"
"0xf6261D145Ec7676DC0E55424B679403F1Ca89640","","0","","aave.eth","holy7.eth","12","1","1205.3138583269","188","47","141","50","0","0"
"0x718FdF375E1930Ba386852E35F5bAFC31df3AE66","","0","","aave.eth","","9","1","1205.2040014844","81","9","72","1","0","0"
"0xDf33f4e48FA2318204FbD5E99d1141950429bB49","","0","","aave.eth","","0","0","1193.9787841279","25","10","15","1","1","0"
"0xD7138a0dE293D61d28192997b6B82C37344bC822","","0","","aave.eth","","2","1","1162.2407358586","29","29","0","0","0","0"
"0xC46dFE4cC96B75e03B67fDE13640b93B33C96104","pant209","0","ipfs://bafkreicmgh7kcj3x2lvfjfysln2onpztdmsqoybplw7fgg4hbyowxrftgi","aave.eth","","10","1","1230.725","126","95","31","21","0","0"
"0x1A162A5FdaEbb0113f7B83Ed87A43BCF0B6a4D1E","","0","","aave.eth","","0","0","1147.683888388","51","2","49","1","0","0"
"0xa91577ae74D6AdbA1E598bFA7CDdBae608B8e406","","0","","aave.eth","","0","0","1125.2155309783","10","10","0","0","0","0"
"0x4E7bf3694962fC482a16D60FD78f99db9C4C52B0","","0","","aave.eth","","3","0","1107.0859804595","46","1","45","1","0","0"
"0xE24DB2aC421e1645D8d1B4de295bb23b9A93Da6a","Nicopollux","0","ipfs://bafkreicm2xjx7r46gjdwcz4ytv7nenso3em3jtovorptj4nazpm7tynq5i","aave.eth","nicopollux.eth","20","1","1101.7101031665","62","8","54","6","0","0"
"0x201E8d34B17c0F8514F83632Cc84fE485EdF0d04","","0","","aave.eth","","1","0","1100.0000843912","30","11","19","0","0","0"
"0x31f45f2278a23Ef31A5485d3Aa98178e7F39710d","","0","","aave.eth","nikitamashkov.eth","8","1","1098.1282247513","60","1","59","2","0","0"
"0xB0d6Ae7784A9f20C1e34218998f0fC5C24972441","","0","","aave.eth","","4","1","1089.1941450896","15","10","5","0","0","0"
"0x265F4608ad7CeA1dF6124cB7605faffcffABD4B7","","0","","aave.eth","","0","0","1080","2","2","0","0","0","0"
"0x5C5A4AE893c4232A050b01a84E193e107Dd80CA2","","0","","aave.eth","","1","0","1075.4836961175","50","1","49","0","0","0"
"0xe7c724F87EcFf8E2f563962f96b6c291cBD729cF","","0","","aave.eth","","3","0","1073.1221598498","14","1","13","0","0","0"
"0xe025EF5762eb51Da342419b247DA1DD9C396C2e7","","0","","aave.eth","","0","0","1071.7623334016","5","5","0","0","0","0"
"0x4543Fd1f495FEbe3f12dF7623B91F9EC6cD5357A","","0","","aave.eth","","0","0","1070.7852364695","9","9","0","0","0","0"
"0xD2eeFF73117C86c14F11A6052620848F8dD6E0c8","","0","","aave.eth","","0","0","1069.2319399796","19","1","18","50","0","0"
"0xF4c353457fF3d639B0B7256B175655612d28829D","","0","","aave.eth","","0","0","1053.5488026907","2","1","1","0","0","0"
"0x66bB7C182672a4b4a1C5891B9fd708b241Ef3622","","0","","aave.eth","","4","1","1041.2854444429","204","25","179","0","0","0"
"0x9915c60340e773ba76cfB785D3f11C9511615529","","0","","aave.eth","","3","1","1036.3806368538","24","7","17","3","0","0"
"0x24fC7A0751BBF53C239cC1D21d2951A5b21f733d","","0","","aave.eth","","7","0","1024.7754190385","442","24","418","1","0","0"
"0x30C56911F3B7914D815db0b4fc2aeaf509eCCB8F","","0","","aave.eth","","0","0","1013.181","5","3","2","24","0","0"
"0xf48C8F6B16754e3C15c055934a1B3b53c3176E9d","","0","","aave.eth","","0","0","1006.487","5","5","0","0","0","0"
"0x95CEBf9eb34c37334c3b882130d64d82F3428c99","","0","","aave.eth","","15","1","1004.6929217371","74","14","60","0","0","0"
"0xF365508211310c692769E52f7379F9aA406BD3F1","","0","","aave.eth","","4","1","1001.643","45","40","5","0","0","0"
"0xbcc181046fd96CCaDF0CEBe30D4Ff67D4373A126","","0","","aave.eth","hink.eth","15","1","997.06989623358","378","15","363","0","0","0"
"0xAD549C7fcF1bd3E57BCa464D9Dce0A0D561599D1","","0","","aave.eth","imcryptonative.eth","13","1","979.30588299876","200","23","177","7","0","0"
"0xf66468Ed50D9d635964DaEfa1AC3901A6faa4220","","0","","aave.eth","defifarmer.eth","5","1","972.07518973079","4","1","3","0","0","0"
"0x60015a9010243425172182b00e35F689ED4d887a","","0","","aave.eth","","1","1","969.20263803139","7","7","0","0","0","0"
"0x08412f929705695c90FABbE94cB451dAB1fF0918","","0","","aave.eth","tradingnews.eth","15","1","948.83014788698","94","25","69","50","1","0"
"0xe5A0511A5B2a816AD2e915f927612F7eedB9a90c","","0","","aave.eth","","0","0","926.4706424965","3","3","0","1","0","0"
"0xd27d90b337717Fd91C4D409F712B890D4eE2FdD6","","0","","aave.eth","","15","1","923.8362023804","169","8","161","0","0","0"
"0xBd31D988151DE348C928254D5622148Fdf7AF73C","","0","","aave.eth","","6","0","919.3042","12","2","10","0","0","0"
"0x02BC0a30878a7F3f5d74081F77A5aD34E651c6F0","","0","","aave.eth","","0","0","917.95588664247","6","5","1","6","0","0"
"0x461C3a6274EcbA3bbA4B8F06578F81d4d0F06e93","","0","","aave.eth","","0","0","916.66666666778","1","1","0","0","0","0"
"0xcFa674b4e23d6a9640Cd8f43f04829d6FcdFE428","","0","","aave.eth","","0","0","915.33093729225","19","4","15","0","0","0"
"0x6Ab383687E3C4C2BCC4BA9D872cc0bCd3829DcDf","","0","","aave.eth","","0","0","914.63448558243","1","1","0","0","0","0"
"0xb95B8106b30C794b1eED3c5EEAF6A02cf82C8446","","0","","aave.eth","","0","0","914.60266486667","29","1","28","1","0","0"
"0xfcA9895a7dd0545C3D648f7EF235E546053946Ca","","0","","aave.eth","jasperbeezemer.eth","16","1","908.69854791298","219","135","84","31","0","0"
"0x4864E9BA3Ab4270E338D1d52a49c383294C34134","","0","","aave.eth","","3","1","905.69174195913","32","6","26","5","0","0"
"0xBd5f593C86319523e6E8AfE60dEdBEfaeDBdB8C9","","0","","aave.eth","aafterparty.eth","20","0","904.5158613939","351","176","175","50","2","0"
"0x3Ec6732676dB7996c1b34E64b0503F941025Cb63","","0","","aave.eth","elizab.eth","20","0","898.92","166","9","157","50","0","0"
"0xF2f3d01b47c21a2339f3A508531DA76A9380dCd7","","0","","aave.eth","kentphilly.eth","20","1","907.90191299805","330","99","231","28","0","0"
"0xef22a550EB632055E58c2f20487B1A9A12A66d29","","0","","aave.eth","excelsiorlabs.eth","6","1","898.27354361048","6","4","2","0","0","0"
"0x1C494f1919C1512ebE74a5dCc17DAC9A64069023","Bitcoineo","0","ipfs://bafkreig2xsebckubpo5ygtb4popbkt2eha2blxkyihoifpwh5szidpwe44","aave.eth","timbetting.sismo.eth","20","0","882.45937292317","234","13","221","50","0","0"
"0x80DabC1f26c54433c8Dd6467d45c875080554162","","0","","aave.eth","","1","1","869.00658032427","1","1","0","0","0","0"
"0x1A518A3E674A76324058822CA5D8688cFfC5033b","","0","","aave.eth","mammm.eth","20","0","847.42413307546","416","20","396","9","0","0"
"0x7eB12f04Effc4901D7520E4eBd62dE512743feCa","","0","","aave.eth","traderage.eth","20","1","843.66495518301","130","53","77","50","0","0"
"0xB9f771AA2F126CB1a52eC973abD73c8661684060","","0","","aave.eth","zannis.eth","2","1","835.79760344877","13","11","2","0","0","0"
"0xD5E6A22a8571f35B683f6dEa5d5cF6415779Dd90","","0","","aave.eth","","1","0","830.68868284001","11","4","7","0","0","0"
"0x76E0266c3C4d2766722A13db031714cB208C922d","","0","","aave.eth","nick1.eth","5","1","829.31099503725","95","34","61","0","0","0"
"0x8022D66041075aC83d4CBEA30A60A6002e3067E1","","0","","aave.eth","","0","0","824.46442570852","11","1","10","0","0","0"
"0xD0336C203d956F03c5bA9d503563d5574cfC480A","PPMan","0","ipfs://bafkreicpl5rlxl3nh6m5v4kevg2qld4dhm53i4d3xbzqknuzpbgrqbjiqe","aave.eth","x.ppman.eth","0","0","824.028","12","12","0","0","0","0"
"0xbc58D12bc5C88a00391927581AE28D0E4D54E9E0","Scoubidix.eth","0","ipfs://bafybeigqard6l7zddwhk3v6kqtxo6emk5xp6rmum62xnuoeavg4zealvwu","aave.eth","scoubidix.eth","9","1","831.96639176652","190","161","29","5","0","0"
"0x82DC4Ae7E072354dC0106cEf9589047B99be9573","","0","","aave.eth","","1","1","817.37875998271","26","26","0","0","0","0"
"0xb1e9D641249A2033C37CF1C241a01E717c2F6c76","","0","","aave.eth","","0","0","814.59855272102","3","1","2","4","0","0"
"0xB24Dca776c1257248024f8fb4315D5f5009217fE","","0","","aave.eth","","10","1","807.64357985494","26","5","21","0","0","0"
"0xE1f8aFc92644Bfe77080D7DCb0f936F578E00F53","","0","","aave.eth","","0","0","806.866404","3","3","0","0","0","0"
"0x15847ADDB3E9D0713CC7cFfDE11b20fa89a330B7","","0","","aave.eth","","0","0","805.1896","4","4","0","0","0","0"
"0xbDB1bE928730DC4dEDeF5fA4a4b874fC6124F979","","0","","aave.eth","","0","0","801.06737668855","9","1","8","0","0","0"
"0x99ED04C212dD3929E9063bd78B26Ef41858CB62C","","0","","aave.eth","","16","1","797.62271706112","125","7","118","3","0","0"
"0x64163b7F5558C54C2494Fe18e09Ba8ee2ec7bC8a","","0","ipfs://bafybeic2u54asvblmxd4ilhxu6uhyhdwo5uhgvlczo2r64f4dq62aiumg4","aave.eth","eepy.eth","11","1","795.04466455001","19","4","15","0","0","0"
"0xfCE4F75254f2F06d669B48e19fcE19E5D0435C39","","0","","aave.eth","","17","1","793.83533448008","17","13","4","0","0","0"
"0x6DB9e7F63FC34a5727bb54dc7ac487ACb23Dc44A","","0","","aave.eth","ten77.eth","8","1","790","125","79","46","24","0","0"
"0x5CCD3D48E4fD0F2F0fd717b7C7f1F721CdfC3802","","0","","aave.eth","0xatlentis.eth","9","1","876.05969911467","101","78","23","9","0","0"
"0xf1147f7313a24baD6eCD8a1de02bb3417a2c6C1F","","0","","aave.eth","gisha.eth","5","1","775.07238133951","19","8","11","0","0","0"
"0xfCc1b0AAEb2b9063AB34FdfBB3EEDc2FF30ae4F2","","0","","aave.eth","","1","0","773.70978753828","26","2","24","12","0","0"
"0x9805a6bB703C2230702190fBd92B50003edbF731","","0","","aave.eth","minilogo.eth","4","1","771.28720528","46","14","32","2","0","0"
"0x49c8aB38B44e98c568244f3188F3F4A40Ae769Ad","","0","","aave.eth","mathiasb.eth","6","1","755.73789409715","40","33","7","0","0","0"
"0xDCd9Ba7fc0b8324817a13Deb3c268f80976056b4","","0","","aave.eth","","7","1","755.00738658942","16","4","12","0","0","0"
"0x7727C87Ffa3B3fC3AAA03b560B1C1c4e523eb97a","","0","","aave.eth","","3","1","757.353932","90","59","31","22","0","0"
"0xEA651E5b72751F1D2E36255f5f59792C84Cd856f","","0","","aave.eth","brillz.eth","6","1","751.82242277989","104","8","96","1","0","0"
"0xF1dF824419879Bb8a7E758173523F88EfB7Af193","","0","","aave.eth","","1","1","750.21287031653","6","6","0","0","0","0"
"0x81B47C0803e94768Bdb05B9b00B18D609579DCcb","","0","","aave.eth","","0","0","746.43283937929","21","1","20","0","0","0"
"0xBE25dC6D38D961107d8552C2600e531c969f6701","","0","","aave.eth","","4","1","743.15398709221","82","46","36","13","0","0"
"0xaB9786A5e330B50e44579132b8A3Cf7C1c3A9517","","0","","aave.eth","","7","1","737.62282868318","174","21","153","13","0","0"
"0x1967166A174E6F3e8304B43471E17C23743d5FA4","","0","","aave.eth","","1","1","736.77990324935","1","1","0","0","0","0"
"0x030F249879C79331b7A154c48e27eEDCd972BDe9","","0","","aave.eth","","5","1","734.76553984605","74","3","71","3","0","0"
"0xb99Db4925A779b8f6B26db89F3874a4B2027952a","","0","","aave.eth","","4","1","730.48666234094","8","3","5","0","0","0"
"0xf2DeC80829F006B3D8e31967f00dB4c818e54dC6","","0","","aave.eth","","0","0","722.00473682653","8","1","7","2","0","0"
"0xE8B0E6FA09038081aAEE94d76a1CDbdBd9C521a2","","0","","aave.eth","","0","0","718.21441065795","2","2","0","0","0","0"
"0x79792c512D1029a640C86f20C9d30ef3643D4d38","","0","","aave.eth","","1","0","716.78106400846","27","2","25","0","0","0"
"0x799c04752dc44A9BB189bE597b99952C88809Cf8","","0","","aave.eth","philv2dot1.eth","9","1","716.7400317116","47","36","11","50","0","0"
"0xdd45CA901067d65860b54d4310e37371CD92Fb09","","0","","aave.eth","sparklesmm.eth","20","0","715.1645461","416","64","352","21","1","0"
"0x76a95d549Ca36d955Df2c72F693690d8e51a94d0","","0","","aave.eth","","20","0","711.54717688036","74","17","57","21","0","0"
"0xf7B94424Ae368e28Df5c1E9b059c4263E1fFfe44","","0","","aave.eth","","0","0","699.02028696503","2","1","1","0","0","0"
"0x018361ab87160C898CA7Bc3Ca6876c0A7596816e","","0","","aave.eth","gotoweb.eth","13","1","694.76816529","58","27","31","18","1","0"
"0xCBE12068CaB7A49BB9C9746a734dE7A11211A3B1","","0","","aave.eth","biddlesnap.eth","12","1","694.60519512005","54","9","45","4","0","0"
"0x68057266b9e20A60C55D7b50Eb6f22117b1Eb842","","0","","aave.eth","","3","0","687.36915709653","146","9","137","5","0","0"
"0xe22cbcAA0324DfA1d83cB939239e11C306c9A03f","","0","","aave.eth","minawallet.eth","20","1","686.4554974917","256","91","165","50","0","0"
"0x4f3a1A8E87EcFa8b57d3448c24DBB3e5d875670D","","0","","aave.eth","","0","0","681.13047486861","13","10","3","0","0","0"
"0xfB62DF8935504b3f1C2b13B10aA9d8eE67e34690","","0","","aave.eth","","16","1","680.92271989483","19","2","17","0","0","0"
"0xa417100dDCD35787E6C0598e63db45EF5ECCA567","","0","","aave.eth","doomboke.eth","20","1","798.63083979806","256","108","148","50","0","0"
"0x0D3d681762f9eda9541faB6AcfB17c50025b630B","","0","","aave.eth","aulet.eth","12","1","673.55354073006","26","11","15","0","0","0"
"0x7239C9c7Ca2ed6F684182FcA881618fE4b557f9E","","0","","aave.eth","","17","1","673.03858424058","77","30","47","48","1","0"
"0xe70E677ddd04eC053396D28d33b7b75C3b335a9F","","0","","aave.eth","","0","0","669.87324599966","1","1","0","0","0","0"
"0xc609b5595e38acBDDe1672F9b482db823f51668A","","0","","aave.eth","","7","1","659.24531547741","42","18","24","1","0","0"
"0x9628bE77Fb3dcd890fD93A5d039092FcA855D3cC","ssbtc","0","ipfs://bafkreihq2w3ga53bourdhhd6c5y3nvja6f6lhaz7zcvzemojs545j7iyzm","aave.eth","ssbtc.eth","20","0","665.44148082323","419","92","327","50","0","0"
"0xfE99Cb7011E55F1dD8C376f9134e24EF8a10B14d","","0","","aave.eth","","0","0","658.04503990163","104","4","100","2","0","0"
"0xC709B416157bE9Eadf6dCc43A3a530f261f50aDE","","0","","aave.eth","","1","1","651.61712","28","28","0","0","0","0"
"0xB157ba30e3467DdBC844f14F02b4ba741f1d549F","","0","","aave.eth","","10","1","648.43518578227","86","18","68","8","0","0"
"0xa37d20cd446898508Ab961c6Be8d3fe1c15413fA","VirgoQQ","0","ipfs://bafkreiazzldrau36w7sd3t4lohaw24rkr7gvce4n4244jzxneoq6hsyfkq","aave.eth","evgeneveth.eth","19","1","645.805","157","53","104","39","0","0"
"0x41374B389772D5aEd41240a57f5FFB087C6bfA93","","0","","aave.eth","jeshli.eth","10","1","642.25411514401","192","8","184","18","0","0"
"0x69155E7cA2E688ccDc247f6c4DDF374b3ae77Bd6","Mr.Bang","0","ipfs://bafybeidd325kwpyomddckvriekav25s53v2jb4lkyozko3jh4egnzpacpe","aave.eth","mrbang.eth","20","0","641.28743799375","273","45","228","50","0","0"
"0x9EDcB63c09950d238fd15D27e6Df9121C10755E2","","0","","aave.eth","","0","0","640.75735883492","2","1","1","0","0","0"
"0x32caee5A069F2caC53BcE9E50743A400e003C384","","0","","aave.eth","","12","1","641.36651719945","215","109","106","0","0","0"
"0xd6137678698f5304bEf86262332Be671618d5d08","","0","","aave.eth","quodlibet.eth","6","0","625.13954506998","27","2","25","0","0","0"
"0x548B363F28234FE88a72D628c5350E37640429bC","","0","","aave.eth","","0","0","624.71336866136","9","2","7","0","0","0"
"0x2f45724d7E384b38D5C97206e78470544304887F","","0","","aave.eth","","3","0","619.71344209096","183","4","179","0","0","0"
"0xa5FC21e8B046719d293569fEa8E4364077B0346E","","0","","aave.eth","","13","1","614.75962340856","46","10","36","0","0","0"
"0xb4522eB2cA49963De9c3dC69023cBe6D53489C98","","0","","aave.eth","mas.eth","16","1","614.54045459787","138","13","125","27","0","0"
"0xbD035e63430e5a181941Da38f5F1672F890dEdF5","","0","","aave.eth","","4","1","609.4125818","5","5","0","0","0","0"
