Address,Name,Is delegator,Avatar,Space,Ens name,Follow Count,Follows Space,Total Votes,Proposal Interaction,Proposal Interaction In Space,Proposal Interaction outside of Space,Total NFT`s,Total Rewards NFT`s,User is delegator,Cluster
0x5eDA2dc136986Fc88D4DF5696bC464f96A20268A,,0.0,ipfs://QmdW89aaACjVH1XBQdbUb4H5wHr3aTLNPnYNWozZUsLmcg,aave.eth,,0.4218088751370241,0.7529144948596346,-0.018779520125980186,0.22178192732391977,-0.8139124137999988,0.6597989713658645,0.1923358367195308,-0.33857064130952,0.0,4
0xfE3079EF9119b1Ce8F20FFe607D6722b5676ceAE,,0.0,,aave.eth,,-0.7932208214884989,0.7529144948596346,-0.018779662286478198,-0.2987267804288725,0.04287563494651686,-0.41687344064428106,-1.092467940529827,-0.33857064130952,0.0,0
0x9B64330D2eA51dBeC44ed7CF1239cA3843Cdf1A0,,0.0,,aave.eth,qianxin.eth,1.501835272137489,-1.3281720657887315,-0.01877973938658079,0.4299854104250367,-0.05232303713642932,0.5958382340187272,-0.1674092209102894,0.9932578452671023,0.0,4
0xB853cEb4D30eBFc30924DB42d90111d51662BB8a,,0.0,,aave.eth,defi4ever.eth,-0.5232142222383827,0.7529144948596346,-0.018779741129413975,-0.4508754796181503,-0.6949140736963161,-0.28895196595000633,-1.0410757894398528,-0.33857064130952,0.0,0
0xAeA835b04F4746a066662b4B44A6C833EC682bde,,0.0,,aave.eth,,-0.25320762298826643,0.7529144948596346,-0.01877976224629147,-0.7631807042698256,-0.7425134097377891,-0.6833765129240201,-1.092467940529827,-0.33857064130952,0.0,0
0x2afE4De9D1C679E42C03649D86FFDDDc07751AE6,,0.0,,aave.eth,kirkusmaximus.eth,-0.6582175218634407,0.7529144948596346,-0.018779813132868854,-0.2987267804288725,-0.8853114178622083,-0.0011286478878882017,-1.092467940529827,-0.33857064130952,0.0,0
0x36ab2BA6c36c75377dE3657F32A045bD4C55B8c9,,0.0,,aave.eth,,0.286805575511966,0.7529144948596346,-0.018779886837449133,-0.5149380898031093,-0.38551838942674094,-0.5128145466649872,-0.6299385807200583,-0.33857064130952,0.0,4
0xB154bBBc8A0D9401291cc59E05bec1b0a43958b0,,0.0,,aave.eth,fechy.eth,-0.5232142222383827,0.7529144948596346,-0.018750120768998353,-0.24267199651703336,0.2332729791124092,-0.4275335635354706,1.4771396139688886,-0.33857064130952,0.0,3
0x740F14Be545545705E4c2e50E9Eb24cA3749148d,,0.0,,aave.eth,helong.eth,0.15180227588690787,0.7529144948596346,-0.01874126458470441,-0.3707972168869515,0.019075966925780313,-0.5021544237737976,1.4771396139688886,-0.33857064130952,0.0,3
0x96409069b740744a084F3D7cd95ec36c72B6E6Fc,,0.0,,aave.eth,mata25.eth,1.501835272137489,-1.3281720657887315,-0.018779923202907934,2.4159263261587673,3.351029489828897,1.7151511375936308,1.4771396139688886,2.3250863318437247,0.0,1
0xb3B7344Dd665195392dE5a89b165c9dC2ADD62B6,,0.0,,aave.eth,cryptonit013.eth,1.501835272137489,0.7529144948596346,-0.018780652311456092,0.18174279595832035,0.04287563494651686,0.22273393282709256,0.08955153453958217,-0.33857064130952,0.0,4
0x8F59D415FFd78575d9C674d32aC114a41aFd3D30,,0.0,,aave.eth,精霊の守り人.eth,0.15180227588690787,0.7529144948596346,-0.018780658557083368,-0.1465780812395948,-0.09992237317790241,-0.15037036836454204,1.4771396139688886,-0.33857064130952,0.0,3
0x2b29518e5ac3eda4CfC138FacD6f023bffc5d65a,,0.0,,aave.eth,,-0.6582175218634407,-1.3281720657887315,-0.01878079230373977,1.350885431833823,-0.8615117498414718,2.1841965448059715,-1.092467940529827,-0.33857064130952,0.0,0
0xf066f96658A1d95E9B87662b77a19690E11eC14A,,0.0,,aave.eth,10049.eth,0.6918154743871403,0.7529144948596346,-0.018780802016198955,0.6301810672530337,1.8992497405639674,-0.011788770779077763,0.706257347619274,-0.33857064130952,0.0,3
0xdB912FAb7AB5FD40F17fD470573b3B999c62232c,,0.0,,aave.eth,degeneveryday.eth,0.15180227588690787,-1.3281720657887315,-0.018780810238369427,0.029594096769042608,0.04287563494651686,0.02019159789449092,1.4771396139688886,-0.33857064130952,0.0,3
0xa2Ff9Ec53BF49fF7f2338550857cAF6958afCD3B,,0.0,,aave.eth,makaler.eth,0.01679897626184976,0.7529144948596346,-0.018780810238369427,-0.11454677614711527,0.04287563494651686,-0.17169061414692116,0.08955153453958217,-0.33857064130952,0.0,4
0xf4EB6B5e663Ceb155e05154b19184C8EDad4166a,Isonips,0.0,,aave.eth,,-0.6582175218634407,0.7529144948596346,-0.018780810238369427,-0.7952120093623052,-0.8139124137999988,-0.6940366358152096,-1.092467940529827,-0.33857064130952,0.0,0
0xCb25F5908B4B775cc5718A60B5c74bD073579D6d,,0.0,,aave.eth,,-0.11820432336320835,0.7529144948596346,-0.018780894508559007,-0.7952120093623052,-0.8377120818207353,-0.6833765129240201,-0.32158567418021233,-0.33857064130952,0.0,0
0x96c07D27d239758361Afac650847d82e7d2a8480,,0.0,,aave.eth,crepebzh.eth,-0.11820432336320835,0.7529144948596346,-0.01878106828504913,-0.5950163525343082,-0.8139124137999988,-0.4275335635354706,-1.0410757894398528,-0.33857064130952,0.0,0
0x834d0F795Bc7dd421A4297AA6CCCE4E5aFa19424,,0.0,,aave.eth,jekey.eth,0.286805575511966,0.7529144948596346,-0.018779600644558303,0.4700245417906361,1.1138606958796613,0.12679282680638654,-0.1674092209102894,-0.33857064130952,0.0,4
0x432FCd67815D5cC72808A7815a02373FDEE7d740,,0.0,,aave.eth,p1nop1no.eth,-1.1982307203636733,-1.3281720657887315,-0.018781171384389245,-0.2747033016095129,-0.8853114178622083,0.030851720785680478,0.706257347619274,2.3250863318437247,0.0,0
0x0D57d8a011Cb2C7274851a61993De196C58Bd5FF,,0.0,,aave.eth,,0.15180227588690787,0.7529144948596346,-0.01876558020299063,-0.2987267804288725,0.39987065525756504,-0.5767752840121245,-0.7841150339899812,-0.33857064130952,0.0,4
0xab2a3b7236Bd405858Db92e9c78801E4034d75bc,,0.0,,aave.eth,dwjpl2.eth,-0.38821092261332457,0.7529144948596346,-0.01875420581314459,-0.4108363482525509,0.04287563494651686,-0.566115161120935,1.4771396139688886,-0.33857064130952,0.0,3
0x813e159f570B73f135e8E9E2eA9b0c3cC0AfB71d,,0.0,,aave.eth,,0.01679897626184976,0.7529144948596346,-0.01878146985300075,0.1577193171389607,0.8996636836930325,-0.19301085992930028,1.1687867074290428,0.9932578452671023,0.0,3
0x0125E36E0515A84b7a4CaCb463829B8dd41bd314,,0.0,,aave.eth,lovenba.eth,1.501835272137489,0.7529144948596346,-0.01878149605444906,1.5270576098424604,1.185259699941871,1.5019486797698396,1.4771396139688886,2.3250863318437247,0.0,3
0x9a378561CE63f31765482fb7fd5ab1a3BD7dea65,cryptoman,0.0,,aave.eth,bullsareback.eth,1.501835272137489,-1.3281720657887315,-0.018778450240204338,0.5260793257024753,0.6854666715064036,0.39329589908612556,1.4771396139688886,2.3250863318437247,0.0,3
0x1e8831fa8BFaD1380Eb09845D740d8F44b2782A7,,0.0,,aave.eth,monk2525.eth,1.501835272137489,-1.3281720657887315,-0.018780022775055857,2.287801105788849,1.185259699941871,2.514660354432848,1.4771396139688886,0.9932578452671023,0.0,1
0xa6473CcE13F11614745e6Bf9caD704646616A9b8,,0.0,,aave.eth,1947ad.eth,1.501835272137489,0.7529144948596346,-0.018762575422618107,0.7342828088035922,-0.29031971734379475,1.107524132795826,1.4771396139688886,-0.33857064130952,0.0,3
0x40CF6bb888ca670e20139b1caA0BA0996f65371c,,0.0,,aave.eth,,-0.6582175218634407,-1.3281720657887315,-0.018781840138705406,0.22978975359703965,-0.8139124137999988,0.6704590942570541,-0.6813307318100326,2.3250863318437247,0.0,0
0x17257f392aF5191F4aDfdcF984BCb11D45326d8A,,0.0,,aave.eth,jcpiano.eth,-1.0632274207386152,-1.3281720657887315,-0.01878206013085364,-0.6270476576267877,-0.33791905338526784,-0.6833765129240201,-0.7841150339899812,0.9932578452671023,0.0,0
0x9Ef9A383E4B839DD0bD33Ba38B860dd3666a2a68,,0.0,,aave.eth,,-0.928224121113557,0.7529144948596346,-0.01878207168343525,-0.7791963568160655,-0.8377120818207353,-0.662056267141641,-1.092467940529827,-0.33857064130952,0.0,0
0x6c3DE7B3e30766093B8038E6e4d389eAfD83506d,,0.0,,aave.eth,クレイモア.eth,0.01679897626184976,0.7529144948596346,-0.018782098885025134,-0.07450764478151585,-0.07612270515716586,-0.06508938523502557,1.4771396139688886,-0.33857064130952,0.0,3
0xF57F613D9a4fd7F680867eA1A31b4D15d936D463,,0.0,,aave.eth,,-0.5232142222383827,0.7529144948596346,-0.018782100471767958,0.22978975359703965,1.447056048169973,-0.34225258040595413,-0.7327228829000069,-0.33857064130952,0.0,0
0x298aFe764cEaDE43bA80aC4390195E8D9451D6ef,,0.0,,aave.eth,,-1.1982307203636733,-1.3281720657887315,-0.018782121049860517,-0.5309537423493491,-0.8615117498414718,-0.320932334623575,-0.8355071850799555,-0.33857064130952,0.0,0
0xe89b273031b3E5Acb9E35190FFf9e816DCdE3091,,0.0,,aave.eth,gm101.eth,0.01679897626184976,0.7529144948596346,-0.01878227838060603,0.3178758426013583,0.9472630197345056,-0.0011286478878882017,0.34651228998945377,-0.33857064130952,0.0,4
0xBD1f7d88C76A86C60d41bDDD4819fAe404e7151E,,0.0,,aave.eth,chuckle.eth,-1.1982307203636733,-1.3281720657887315,-0.018782470078213345,5.170618564112006,-0.5521160655718967,7.130493566317927,-0.7841150339899812,-0.33857064130952,0.0,1
0xF0D9A87B2feb76177A9eb2A4cD914d99607a2b1B,,0.0,,aave.eth,yuxiong.eth,0.5568121747620822,0.7529144948596346,-0.01877899986130905,-0.026460687142796563,0.20947331109167266,-0.12905012258216292,-0.11601706982031508,-0.33857064130952,0.0,4
0x755aa66E33350Dd722FEB183D06c70f90a55995d,,0.0,,aave.eth,jingshu.eth,1.0968253732623146,0.7529144948596346,-0.01878262903234485,0.44600106297127645,-0.09992237317790241,0.6384787255834854,-0.11601706982031508,2.3250863318437247,0.0,4
0x3DBe2B199E14e7450eEA130b5F6B468c8C7dFD8B,,0.0,,aave.eth,lirathereum.eth,1.501835272137489,0.7529144948596346,-0.018779472039564985,0.4540088892443963,0.019075966925780313,0.5958382340187272,1.4771396139688886,-0.33857064130952,0.0,3
0xBd5ED3Cb2557F1DDd400e74cb250263413D13D2B,,0.0,,aave.eth,45699.eth,-0.38821092261332457,0.7529144948596346,-0.01878283590480512,-0.3868128694331912,-0.09992237317790241,-0.47017405510022886,0.6548651965292996,-0.33857064130952,0.0,4
0xFdb1e19F46e76C363AF9eF32abed03E8D28F6246,,0.0,,aave.eth,,-0.38821092261332457,0.7529144948596346,-0.018783029439814903,0.20576627477768,1.5660543882736557,-0.4275335635354706,-0.9382914872599041,-0.33857064130952,0.0,0
0x3d2A0013d17BBA600eEa7e8A2990c33c999d4D98,,0.0,,aave.eth,,-1.1982307203636733,-1.3281720657887315,-0.01878335413771344,-0.7872041830891853,-0.8853114178622083,-0.6513961442504514,0.08955153453958217,-0.33857064130952,0.0,0
0x19da82fBC172EC029Be22a599D9e38eE62b4a58B,,0.0,,aave.eth,,1.501835272137489,0.7529144948596346,-0.018776123298934716,1.294830647921984,1.708852396398075,0.9582824123191722,1.4771396139688886,-0.33857064130952,0.0,3
0x8D470921050899284b451d6a65f4204Eee4aaf8f,,0.0,,aave.eth,vacuo.eth,0.6918154743871403,0.7529144948596346,-0.018780677989446076,0.06963322813464201,0.06667530296725341,0.06283208945924916,0.03815938344960786,0.9932578452671023,0.0,4
0x5F5FE043Fdad2526c099f265c8EFD1BAF245b090,,0.0,,aave.eth,,-0.38821092261332457,0.7529144948596346,-0.018783932878122387,0.005570617949682962,-0.6949140736963161,0.31867503884779863,-1.092467940529827,-0.33857064130952,0.0,0
0x2B7d6B1E5Cf1416CF5dDB2655C79e53B5c81517F,,0.0,,aave.eth,myensdomainis.eth,1.501835272137489,0.7529144948596346,-0.018784035820267362,0.14971149086584082,0.019075966925780313,0.19075356415352387,-0.11601706982031508,-0.33857064130952,0.0,4
0xE48D29E7FCBf4a5A51ec05e797e833859d0eA0a4,,0.0,,aave.eth,solemia.eth,-0.5232142222383827,0.7529144948596346,-0.018767907904384103,-0.2506798227901533,0.13807430702946305,-0.39555319486190194,-0.7327228829000069,-0.33857064130952,0.0,0
0x954B8920eA7631116FcCea459F891B6BBad65df1,MGC,0.0,,aave.eth,,1.501835272137489,0.7529144948596346,-0.018780810238369427,1.350885431833823,0.9948623557759787,1.352706959293186,1.4771396139688886,-0.33857064130952,0.0,3
0xD04306F9a9E951822565f598BDeBAc98Cc87072A,,0.0,,aave.eth,s33th.eth,-0.25320762298826643,0.7529144948596346,-0.018780810238369427,-0.07450764478151585,0.04287563494651686,-0.11838999969097337,1.4771396139688886,0.9932578452671023,0.0,3
0xe6753AD7Cf78385b3c369504377799a66f87479e,harber,0.0,,aave.eth,foxzm.eth,0.286805575511966,0.7529144948596346,-0.018784035821865757,-0.10653894987399538,0.019075966925780313,-0.15037036836454204,1.4771396139688886,0.9932578452671023,0.0,3
0xf54EC034555FD6bD9B0161d13e6608b7591b0ee5,,0.0,,aave.eth,xavi694.eth,0.6918154743871403,0.7529144948596346,-0.01878404724311244,0.029594096769042608,-0.5521160655718967,0.28669467017422995,0.8604338008891969,0.9932578452671023,0.0,3
0x245c817bb7C5648cdadDC96CEe166173094391F6,,0.0,,aave.eth,xsantmag.eth,1.501835272137489,0.7529144948596346,-0.01877334393328144,1.6471750039392588,2.232445092854279,1.1928051159253426,1.4771396139688886,-0.33857064130952,0.0,1
0x7c73da56Fc8D04544621E1a7adF1479638f656Df,,0.0,,aave.eth,,-0.25320762298826643,0.7529144948596346,-0.01878425033956699,-0.8192354881816648,-0.8853114178622083,-0.6940366358152096,-1.092467940529827,-0.33857064130952,0.0,0
0x959f8c10f1858c47344DcaCa1F9850128Fdce825,,0.0,,aave.eth,liberration.eth,1.501835272137489,0.7529144948596346,-0.01878456292278463,-0.2266563439707936,-0.38551838942674094,-0.12905012258216292,0.8090416497992226,0.9932578452671023,0.0,3
0xe222efb15BBA97579c31FA5E3c3385d4315dc126,,0.0,,aave.eth,kotykk.eth,1.501835272137489,-1.3281720657887315,-0.01878355343478071,1.0786193385477472,1.9468490766054405,0.5638578653451585,1.4771396139688886,-0.33857064130952,0.0,3
0x2C0bAdC1679FB7666E4705Ef3c0084654bc81673,,0.0,,aave.eth,forlove.eth,1.366831972512431,0.7529144948596346,-0.01878008374367791,2.840341118634121,3.827022850243628,2.0669351930028865,1.4771396139688886,-0.33857064130952,0.0,1
0x46e79b457dd124b94E00A52fa7A50Ab5c5ab5AaA,,0.0,,aave.eth,,-1.1982307203636733,-1.3281720657887315,-0.018784938985244727,-0.7952120093623052,-0.8139124137999988,-0.6940366358152096,-1.092467940529827,-0.33857064130952,0.0,0
0x893f608Ab254211A61143856b9F09D3fb41FC8e4,,0.0,,aave.eth,blueme.eth,-0.38821092261332457,0.7529144948596346,-0.018784939987150296,0.3338914951475981,0.8520643476515594,0.06283208945924916,1.37435531178894,2.3250863318437247,0.0,3
0x265aC6c4033f7A63D9C89C88610dbdb083135Cc2,,0.0,,aave.eth,ethicalsanu.eth,0.286805575511966,0.7529144948596346,-0.018764359762538138,-0.23466417024391348,0.06667530296725341,-0.34225258040595413,0.1923358367195308,-0.33857064130952,0.0,4
0x06578ba9396e0fC40DC07312845E7bCe62698424,,0.0,,aave.eth,,-1.0632274207386152,-1.3281720657887315,-0.018785819928041413,-0.5709928737149486,-0.3617187214060044,-0.5980955297945036,-0.6813307318100326,0.9932578452671023,0.0,0
0x70E02197C92C7c7C2081E35a671Ed1daFC60087D,,0.0,,aave.eth,19370.eth,0.6918154743871403,0.7529144948596346,-0.018783693084733696,0.542094978248715,0.49506932734051123,0.49989712799802116,0.9118259519791712,2.3250863318437247,0.0,3
0x342cD0e754BD5960B7C2bc5325375b567217218a,,0.0,,aave.eth,,0.01679897626184976,0.7529144948596346,-0.018785940227458955,-0.6430633101730274,-0.8139124137999988,-0.491494300882608,-1.0410757894398528,-0.33857064130952,0.0,0
0x40bBDF1FaB6C00585f2f3cdA2e4E9C44a1062289,,0.0,,aave.eth,818916.eth,-0.38821092261332457,0.7529144948596346,-0.018785971171963557,-0.2186485176976737,-0.38551838942674094,-0.11838999969097337,-0.1674092209102894,-0.33857064130952,0.0,0
0x4ea0c6de1b4504952f40AB6268dce5696D3c3652,,0.0,,aave.eth,cryptoboys27.eth,1.501835272137489,-1.3281720657887315,-0.018785999511045894,0.1176801857733613,0.06667530296725341,0.12679282680638654,-0.4757621274501353,-0.33857064130952,0.0,4
0x9b6125D9E58349B59e3a76cF438A0B749F63eE07,,0.0,,aave.eth,128042.eth,0.9618220736372566,0.7529144948596346,-0.018786048175899482,0.37393062651319753,0.44746999129903814,0.2973547930654195,-0.424369976360161,0.9932578452671023,0.0,4
0xbcF9569d1ce4250Cd3708B1aB21eEdCB6769D67E,,0.0,,aave.eth,satoschka.eth,1.501835272137489,0.7529144948596346,-0.01878621727191135,1.695221961577978,1.3756570441077633,1.6405302773553039,0.5006887432593767,0.9932578452671023,0.0,1
0x65Dae672f7F85a59464c40407D45468cf5De83CF,,0.0,,aave.eth,bengelass.eth,1.366831972512431,0.7529144948596346,-0.01875627838564643,-0.1385702549664749,0.18567364307093612,-0.2676317201676272,0.6548651965292996,-0.33857064130952,0.0,3
0x94C32cD334bFFd44Cb28Dca3699c781b3C73495F,,0.0,,aave.eth,beautifulmindwz.eth,0.6918154743871403,0.7529144948596346,-0.018783075015119177,-0.050484165962156206,0.019075966925780313,-0.07574950812621513,1.4771396139688886,0.9932578452671023,0.0,3
0x541CFb4052323aF0ceBCCbF92D130F9d6f0d095f,,0.0,,aave.eth,antoine-v.argent.xyz,-1.1982307203636733,-1.3281720657887315,-0.018786345754962776,-0.8192354881816648,-0.8853114178622083,-0.6940366358152096,-1.092467940529827,-0.33857064130952,0.0,0
0x8b0a2116209968Afa4090a1c6caD89d11699200C,,0.0,,aave.eth,,0.15180227588690787,0.7529144948596346,-0.018786358241983114,-0.17060156005895444,-0.12372204119863896,-0.17169061414692116,-0.2188013720002637,-0.33857064130952,0.0,4
0x42aD0c5683f3c3dd5357CfCB4aEd63B878d73b2f,,0.0,,aave.eth,habibify.eth,-1.1982307203636733,-1.3281720657887315,-0.01878662927631395,-0.8032198356354251,-0.8853114178622083,-0.6727163900328306,-1.092467940529827,-0.33857064130952,0.0,0
0x78869711dC3aFDf20A41980343A917562e30FB1e,,0.0,ipfs://bafkreih44bzaci6ep5zoud3tmrhiaprwkfats5lei7gn43sb33syz77sby,aave.eth,cryptofinancebrain.eth,1.501835272137489,0.7529144948596346,-0.01878673317470252,-0.3948206957063111,-0.1475217092193755,-0.4595139322090393,0.1923358367195308,0.9932578452671023,0.0,4
0x1d829BdBd534A70fDF27E959e790ef1d64e10ef8,,0.0,,aave.eth,daoventure.eth,-0.38821092261332457,-1.3281720657887315,-0.01878697169406318,-0.6270476576267877,-0.8377120818207353,-0.4595139322090393,-1.0410757894398528,-0.33857064130952,0.0,0
0x09e3Ab1Ce8126bc411d7132cb4673409a60023cD,,0.0,,aave.eth,icq66666053.eth,1.501835272137489,0.7529144948596346,-0.018787057490978306,0.37393062651319753,-0.028523369115692778,0.5105572508892107,1.4771396139688886,-0.33857064130952,0.0,3
0x9859F916C7B46AEae52BEe615F93f2f4641bbE6E,,0.0,,aave.eth,0xxtz.eth,0.286805575511966,0.7529144948596346,-0.018784035821865757,-0.12255460242023514,0.019075966925780313,-0.17169061414692116,-0.6813307318100326,0.9932578452671023,0.0,4
0x4507fe53c51eaD6Ad3A16c79186EBBA53e8E51E6,,0.0,,aave.eth,lbstw.eth,-0.11820432336320835,0.7529144948596346,-0.018787261405362087,-0.10653894987399538,-0.4569173934889506,0.06283208945924916,0.552080894349351,2.3250863318437247,0.0,4
0x35AAC97Ef243579495117B16D16aE98fD54A602D,,0.0,,aave.eth,sipa92.eth,1.501835272137489,0.7529144948596346,-0.01878360359367725,-0.08251547105463573,-0.09992237317790241,-0.06508938523502557,-0.578546429630084,0.9932578452671023,0.0,4
0xCd86A860FDA7870862dDF1bf4961ec3F920f7ce3,,0.0,,aave.eth,0xpudding.eth,0.01679897626184976,0.7529144948596346,-0.018787474462706944,-0.21064069142455383,0.13807430702946305,-0.34225258040595413,-0.7327228829000069,-0.33857064130952,0.0,4
0x0860E82785a84AcAcEA6d2d7bf0a17724b44D0ad,,0.0,,aave.eth,mybless.eth,1.501835272137489,0.7529144948596346,-0.01878759047213356,1.1186584699133464,0.8282646796308228,1.1181842556870156,1.2201788585190172,3.656914818420347,0.0,3
0xcC5Bd3b1a3B25DeED6CD255acB3B2eA9F99eFBef,,0.0,,aave.eth,,-0.11820432336320835,0.7529144948596346,-0.01878760195253283,-0.6110320050805479,-0.4569173934889506,-0.6087556526856932,-1.092467940529827,-0.33857064130952,0.0,0
0x6D0E6E25924C6809ca75e659E83f1242c7e40411,,0.0,,aave.eth,00834.eth,-0.38821092261332457,0.7529144948596346,-0.018787645228688536,-0.3707972168869515,-0.028523369115692778,-0.4808341779914184,0.5006887432593767,-0.33857064130952,0.0,4
0xE3ba5e216Ed8156d3De3524ffEc7Bb14056D6C84,,0.0,,aave.eth,uobvm.eth,1.501835272137489,-1.3281720657887315,-0.018787693805843275,1.0786193385477472,0.47126965931977466,1.2247854845989112,1.4771396139688886,0.9932578452671023,0.0,3
0xF15e37F217a2eB15f55C9762e4256521e3a72d64,,0.0,,aave.eth,,-0.928224121113557,-1.3281720657887315,-0.018787745508010177,-0.33075808552135205,-0.7425134097377891,-0.10772987679978381,-1.092467940529827,-0.33857064130952,0.0,0
0xa8516F6A23C4339Ac6C5120449b34A6D3B1bC266,,0.0,,aave.eth,ukeythefinal.eth,1.2318286728873729,0.7529144948596346,-0.01878791492085219,0.2137741010507999,0.39987065525756504,0.1054725810240074,1.4771396139688886,-0.33857064130952,0.0,3
0x7d4D64A7b34310D5Cfc19181b2A526cdCF462cec,VITALITI,0.0,ipfs://bafkreibkq2sutm3d6qyfgpz6i3offnnrernoue3q3sshw6ae2y2thyhtke,aave.eth,vitaliti.eth,1.501835272137489,0.7529144948596346,-0.01878732874326748,3.5290141781224307,2.375243100978698,3.6339732580077517,0.552080894349351,-0.33857064130952,0.0,1
0x8C0A38B8fBA529528d3Bb54cc9E50E557C6EfFcE,,0.0,,aave.eth,allmytech.eth,1.501835272137489,-1.3281720657887315,-0.018785326055264288,0.19775844850456012,0.6854666715064036,-0.04376913945264645,1.2201788585190172,-0.33857064130952,0.0,3
0x0a04C869D4d48E3D4659260bf61CeB8df95DFAA3,,0.0,,aave.eth,ivanhan.eth,1.501835272137489,-1.3281720657887315,-0.018789315127277915,0.8223688978079109,-0.43311772546821403,1.2887462219460486,1.4771396139688886,-0.33857064130952,0.0,3
0x6656c1Fc1D79b522BBA854035Bf25D12D42FDaE2,,0.0,,aave.eth,beamillionaire.eth,0.286805575511966,0.7529144948596346,-0.018789324760989535,-0.002437208323436919,0.47126965931977466,-0.2143311057116794,0.34651228998945377,-0.33857064130952,0.0,4
0x2ee901d6AAb21Aa32e50AD15779201C2D6637092,,0.0,,aave.eth,hiro0506.eth,-0.38821092261332457,0.7529144948596346,-0.01878935158346771,-0.5149380898031093,-0.3617187214060044,-0.5234746695561767,1.4771396139688886,-0.33857064130952,0.0,3
0xc1467C93feffE4C33b22Ac0e5236B0BF33285Aaf,,0.0,,aave.eth,windflute.eth,-1.0632274207386152,-1.3281720657887315,-0.01878939739310791,-0.5629850474418286,-0.4569173934889506,-0.5447949153385558,-0.8868993361699298,0.9932578452671023,0.0,0
0x02D2477624320CFfD4961C6f12EC318be96AF6Ae,,0.0,,aave.eth,2345234.eth,1.501835272137489,-1.3281720657887315,-0.01878956644778073,0.5581106307949548,0.35227131921609195,0.5851781111275376,0.1923358367195308,-0.33857064130952,0.0,4
0x73848d2adfd8706534C6495Dbe72CaFC60C772Da,,0.0,,aave.eth,zksyncid.eth,0.4218088751370241,0.7529144948596346,-0.018769617463637155,-0.010445034596556801,0.7330660075478767,-0.34225258040595413,0.8090416497992226,-0.33857064130952,0.0,3
0xE62a6b7F9BA47b7F529506e8c9bf5a6D4b005174,,0.0,,aave.eth,,-0.928224121113557,0.7529144948596346,-0.018790241844512695,-0.3868128694331912,0.3284716511953554,-0.662056267141641,-1.092467940529827,-0.33857064130952,0.0,0
0x797E5A59fddd4b0f818833d78d0ce6224bD37121,,0.0,,aave.eth,carcassi.eth,1.501835272137489,-1.3281720657887315,-0.018790293453848635,-0.3227502592482322,-0.09992237317790241,-0.3848930719707124,-0.7327228829000069,-0.33857064130952,0.0,4
0x874d561AFa3E120BF9bd2AAd7A435cf0D4656989,,0.0,,aave.eth,filda.eth,0.01679897626184976,0.7529144948596346,-0.018787261405362087,-0.25868764906327313,-0.004723701094956232,-0.34225258040595413,-0.4757621274501353,0.9932578452671023,0.0,4
0xC248F9b1451067d8C55296f256B51A25D5B7aBd6,,0.0,,aave.eth,,-1.1982307203636733,-1.3281720657887315,-0.018790486988858417,-0.7551728779967057,-0.8853114178622083,-0.6087556526856932,-1.092467940529827,-0.33857064130952,0.0,0
0xf691561968D9488D872a8B92d88Ed548cFDC677f,,0.0,,aave.eth,people001.eth,0.01679897626184976,0.7529144948596346,-0.018790618900531072,0.26982888496263907,0.7806653435893498,0.009531475003301359,0.34651228998945377,-0.33857064130952,0.0,4
0xCEeB4124D03e47c57936a6F09C083D6094472257,,0.0,,aave.eth,,-1.1982307203636733,-1.3281720657887315,-0.018790828900709027,-0.4428676533450304,0.019075966925780313,-0.5980955297945036,-1.0410757894398528,-0.33857064130952,0.0,0
0x6369472a776fA7Ad1f7dba5Ce0181590870B25B6,,0.0,,aave.eth,,-1.0632274207386152,0.7529144948596346,-0.018790979048872457,-0.6510711364461473,-0.8139124137999988,-0.5021544237737976,-1.0410757894398528,-0.33857064130952,0.0,0
0x12AF892C948e0Ed73eE9af1Ac98cA1D2C457a793,,0.0,,aave.eth,recepivedik.eth,-0.38821092261332457,0.7529144948596346,-0.018784892569098217,-0.1465780812395948,0.5426686633819843,-0.4381936864266602,-1.092467940529827,-0.33857064130952,0.0,0
0x054DD7a9FA3C914eE8363d8d8f6E4753b96fB435,,0.0,,aave.eth,iphonebtc.eth,1.501835272137489,0.7529144948596346,-0.018789828324708466,0.8223688978079109,1.447056048169973,0.44659651354207336,1.4771396139688886,-0.33857064130952,0.0,3
0xbE7AeE42426d66C60cA9694aAe0f2107dB898902,,0.0,,aave.eth,0xmocatha.eth,-0.5232142222383827,0.7529144948596346,-0.01878222949510781,0.04560974931528237,1.137660363900398,-0.44885380931784974,-0.2188013720002637,-0.33857064130952,0.0,0
0xB2F456886367c8e50566377ec6d9293D4Da5bb81,,0.0,,aave.eth,akxakxll.eth,0.4218088751370241,0.7529144948596346,-0.018791132105557683,0.3659228002400776,0.18567364307093612,0.4039560219773151,1.37435531178894,2.3250863318437247,0.0,3
0x688e7B66eDA69392F76a2f5b6Ec989Aa113C11e6,,0.0,,aave.eth,shinramyun.eth,1.501835272137489,-1.3281720657887315,-0.018791187829964025,-0.6110320050805479,-0.7663130777585256,-0.47017405510022886,-0.7841150339899812,-0.33857064130952,0.0,4
0x3DeC3c07d209914f3CC13c7492Ac12E559C9DD7F,,0.0,,aave.eth,jarnyun.eth,-0.7932208214884989,-1.3281720657887315,-0.018788056886028998,-0.1946250388783141,-0.05232303713642932,-0.23565135149405853,1.4771396139688886,-0.33857064130952,0.0,3
